n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
10000,50,71,0.08207984222099185,2.401681056595522e-07,0.0007983720504408755
10000,50,72,0.07730962382629514,0.48267070259004474,0.7420927537097397
10000,50,73,0.07585477689281106,0.6150532908814105,0.7913647720203502
10000,50,74,0.07917992305010557,0.7825122916486835,0.9055071432581109
10000,50,75,0.07941280724480748,0.4824328666733902,0.7419848161405025
10000,50,76,0.07870110403746367,0.21048076850878175,0.4740721728518239
10000,50,77,0.07613457413390279,0.7825122916486835,0.9055071432581109
10000,50,78,0.07686200179159641,0.6150532908814105,0.7913647720203502
10000,50,79,0.07922115689143538,0.21048076850878175,0.4740721728518239
10000,50,80,0.07741078780964017,0.21048076850878175,0.4740721728518239
10000,50,81,0.07682068599388003,0.48267070259004474,0.7420927537097397
10000,50,82,0.07684333808720112,0.48267070259004474,0.7420927537097397
10000,50,83,0.07923180004581809,0.7824177479965777,0.9054813560903947
10000,50,84,0.07630303921177983,0.615201240360506,0.7914276374555911
10000,50,85,0.07772400416433811,0.7824177479965777,0.9054813560903947
10000,50,86,0.07493425998836756,0.21048076850878175,0.4740721728518239
10000,50,87,0.07845407212153077,0.21048076850878175,0.4740721728518239
10000,50,88,0.07700105989351869,0.21016916202819316,0.47377162983037235
10000,50,89,0.08457047399133444,0.7825122916486835,0.9055071432581109
10000,50,90,0.07265093876048923,0.7825122916486835,0.9055071432581109
10000,50,91,0.07685734611004591,2.401681056595522e-07,0.0007983720504408755
10000,50,92,0.07763385819271207,0.48267070259004474,0.7420927537097397
10000,50,93,0.07938716979697347,1.0,1.0
10000,50,94,0.07743774726986885,1.0,1.0
10000,50,95,0.0763102937489748,0.21016916202819316,0.47377162983037235
10000,50,96,0.07975108316168189,0.7825122916486835,0.9055071432581109
10000,50,97,0.07588863698765635,0.48267070259004474,0.7420927537097397
10000,50,98,0.0791468033567071,0.21048076850878175,0.4740721728518239
10000,50,99,0.07728412840515375,0.21048076850878175,0.4740721728518239
10000,50,100,0.07685208134353161,0.7825122916486835,0.9055071432581109
1000,50,1,0.014026070944964886,1.0,1.0
1000,50,2,0.010813137982040644,1.0,1.0
1000,50,3,0.008050342090427876,0.4795054840479742,0.7388503415750174
1000,50,4,0.006410354282706976,0.7816450431111821,0.904069864461397
1000,50,5,0.006440171971917152,1.0,1.0
1000,50,6,0.009795159101486206,0.7806972856071891,0.9038117108824201
1000,50,7,0.007690981030464172,0.7806972856071891,0.9038117108824201
1000,50,8,0.0070936232805252075,0.4818859905583161,0.7399299591195492
1000,50,9,0.006357903126627207,0.4795054840479742,0.7388503415750174
1000,50,10,0.006563941948115826,1.0,1.0
1000,50,11,0.008146803826093674,0.6135560183912647,0.7887819056581818
1000,50,12,0.006498644128441811,0.7806972856071891,0.9038117108824201
1000,50,13,0.0066443500109016895,0.7816450431111821,0.904069864461397
1000,50,14,0.006577208172529936,1.0,1.0
1000,50,15,0.006392975337803364,0.4795054840479742,0.7388503415750174
1000,50,16,0.0072311400435864925,0.7806972856071891,0.9038117108824201
1000,50,17,0.0082723218947649,0.7816450431111821,0.904069864461397
1000,50,18,0.006607054732739925,0.7806972856071891,0.9038117108824201
1000,50,19,0.006347336806356907,0.7806972856071891,0.9038117108824201
1000,50,20,0.007957484107464552,1.0,1.0
1000,50,21,0.007920392323285341,0.7806972856071891,0.9038117108824201
1000,50,22,0.00789819611236453,0.7806972856071891,0.9038117108824201
1000,50,23,0.006408861372619867,1.0,1.0
1000,50,24,0.006444132886826992,0.7806972856071891,0.9038117108824201
1000,50,25,0.0064526270143687725,0.4795054840479742,0.7388503415750174
1000,50,26,0.0064558912999928,0.4818859905583161,0.7399299591195492
1000,50,27,0.007975320797413588,0.7806972856071891,0.9038117108824201
1000,50,28,0.006559019908308983,0.7806972856071891,0.9038117108824201
1000,50,29,0.006465595681220293,0.7806972856071891,0.9038117108824201
1000,50,30,0.006614346988499165,0.7806972856071891,0.9038117108824201
1000,50,31,0.006876023951917887,0.4795054840479742,0.7388503415750174
1000,50,32,0.00791930966079235,0.4818859905583161,0.7399299591195492
1000,50,33,0.0063970061019063,0.7806972856071891,0.9038117108824201
1000,50,34,0.006442341022193432,1.0,1.0
1000,50,35,0.0065920390188694,1.0,1.0
1000,50,36,0.00712987408041954,0.7816450431111821,0.904069864461397
1000,50,37,0.007969441823661327,0.7806972856071891,0.9038117108824201
1000,50,38,0.006368071306496859,0.7806972856071891,0.9038117108824201
1000,50,39,0.006412055809050798,0.7806972856071891,0.9038117108824201
1000,50,40,0.010292521212249994,0.7816450431111821,0.904069864461397
1000,50,41,0.007427313830703497,0.7816450431111821,0.904069864461397
1000,50,42,0.006709969602525234,0.7806972856071891,0.9038117108824201
1000,50,43,0.006379792001098394,0.7816450431111821,0.904069864461397
1000,50,44,0.006355434190481901,0.7806972856071891,0.9038117108824201
1000,50,45,0.006462938152253628,0.4818859905583161,0.7399299591195492
1000,50,46,0.007179284933954477,0.7806972856071891,0.9038117108824201
1000,50,47,0.006609661970287561,1.0,1.0
1000,50,48,0.006417988333851099,0.7806972856071891,0.9038117108824201
1000,50,49,0.006412126123905182,0.7806972856071891,0.9038117108824201
1000,50,50,0.006524489261209965,0.4818859905583161,0.7399299591195492
1000,50,51,0.006877354811877012,0.7816450431111821,0.904069864461397
1000,50,52,0.006606776267290115,0.7806972856071891,0.9038117108824201
1000,50,53,0.00664400402456522,0.7806972856071891,0.9038117108824201
1000,50,54,0.00636236323043704,0.4795054840479742,0.7388503415750174
1000,50,55,0.008454829920083284,0.7806972856071891,0.9038117108824201
1000,50,56,0.007628538645803928,0.7816450431111821,0.904069864461397
1000,50,57,0.006497453432530165,0.7806972856071891,0.9038117108824201
1000,50,58,0.0064559802412986755,0.4795054840479742,0.7388503415750174
1000,50,59,0.009242114145308733,1.0,1.0
1000,50,60,0.0071539320051670074,0.3723197620116737,0.586175846976721
1000,50,61,0.007717808708548546,0.7806972856071891,0.9038117108824201
1000,50,62,0.006577824708074331,0.7816450431111821,0.904069864461397
1000,50,63,0.00641172518953681,0.7816450431111821,0.904069864461397
1000,50,64,0.012372888159006834,1.0,1.0
1000,50,65,0.007841967046260834,0.6120746776430992,0.788152385229715
1000,50,66,0.006413307972252369,0.4795054840479742,0.7388503415750174
1000,50,67,0.006587392650544643,0.2100852537655098,0.47314079350705807
1000,50,68,0.009871858637779951,0.7806972856071891,0.9038117108824201
1000,50,69,0.006535989698022604,0.7806972856071891,0.9038117108824201
1000,50,70,0.007879348006099463,0.4795054840479742,0.7388503415750174
1000,50,71,0.006651376839727163,0.37378686857368004,0.5869243797080004
1000,50,72,0.006417595781385899,0.4818859905583161,0.7399299591195492
1000,50,73,0.011016243603080511,0.7806972856071891,0.9038117108824201
1000,50,74,0.00645788898691535,1.0,1.0
1000,50,75,0.006382366176694632,0.7806972856071891,0.9038117108824201
1000,50,76,0.00640773493796587,1.0,1.0
1000,50,77,0.006419534794986248,1.0,1.0
1000,50,78,0.008166871964931488,0.6120746776430992,0.788152385229715
1000,50,79,0.007905072066932917,0.4818859905583161,0.7399299591195492
1000,50,80,0.006532993167638779,0.7816450431111821,0.904069864461397
1000,50,81,0.006425907369703054,0.7806972856071891,0.9038117108824201
1000,50,82,0.00925773335620761,0.2100852537655098,0.47314079350705807
1000,50,83,0.007226054091006517,0.7806972856071891,0.9038117108824201
1000,50,84,0.00814218120649457,0.4818859905583161,0.7399299591195492
1000,50,85,0.0064118001610040665,0.2100852537655098,0.47314079350705807
