n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
10000,50,1,0.023698491975665092,0.9948422768178328,0.9937080737933782
10000,50,2,0.022682717069983482,0.9883779419822623,0.9880851383888982
10000,50,3,0.02257678983733058,0.9980128389086385,0.9971132829081272
10000,50,4,0.023959609679877758,0.981387011869071,0.9829739911150976
10000,50,5,0.024563256185501814,1.0,1.0
10000,50,6,0.023450595792382956,0.998383349368594,0.9975695105530458
10000,50,7,0.025366495363414288,0.9969070969845522,0.9958421826965921
10000,50,8,0.02654708130285144,0.963029256675725,0.971571350777055
10000,50,9,0.02433264022693038,0.9964184507731909,0.9953134875823312
10000,50,10,0.02277297992259264,0.9938814253204818,0.9927885517947936
10000,50,11,0.024102644063532352,0.9930463936200602,0.9920186282899816
10000,50,12,0.02345541398972273,1.0,1.0
10000,50,13,0.022827795706689358,0.9889518352473815,0.9885409202947938
10000,50,14,0.026244357228279114,1.0,1.0
10000,50,15,0.027523224242031574,0.9938814253204818,0.9927885517947935
10000,50,16,0.02300859335809946,0.9993760794593048,0.9989153617549822
10000,50,17,0.02458370802924037,0.976772490918512,0.9799404133307731
10000,50,18,0.02479297388345003,0.9996253284192765,0.9993013431519604
10000,50,19,0.024387929122895002,0.9465841400569045,0.9638071806483874
10000,50,20,0.02384449914097786,0.9812796670304578,0.9829007842883728
10000,50,21,0.02339147822931409,0.998383349368594,0.9975695105530458
10000,50,22,0.024262072052806616,1.0,1.0
10000,50,23,0.02324312925338745,0.9998750031236718,0.9997328770833568
10000,50,24,0.02301673823967576,0.9998750031236718,0.9997328770833568
10000,50,25,0.02500033099204302,0.9993753287844049,0.9987600095512056
10000,50,26,0.02367088897153735,0.9982597388587365,0.9974152124183675
10000,50,27,0.02551647601649165,0.9849931600118752,0.9855187621504727
10000,50,28,0.02606204617768526,1.0,1.0
10000,50,29,0.02625453472137451,1.0,1.0
10000,50,30,0.02256000880151987,0.9995006506952483,0.9991043895768327
10000,50,31,0.022457431070506573,0.9965404507889075,0.995443894273215
10000,50,32,0.027523839380592108,0.9932844288849524,0.9922355717723462
10000,50,33,0.02504746988415718,0.970273522950116,0.9759988908802739
10000,50,34,0.026522045955061913,0.9783205498719182,0.9809335388563165
10000,50,35,0.02612111996859312,1.0,1.0
10000,50,36,0.024451930075883865,0.9890669468821502,0.9886331511074398
10000,50,37,0.02272397419437766,0.9990030051992059,0.9983823142822542
10000,50,38,0.02319535193964839,0.9872384994872635,0.9871990650059808
10000,50,39,0.025926116853952408,1.0,1.0
10000,50,40,0.024660366121679544,0.9457695922421067,0.9634327805669883
10000,50,41,0.025287506636232138,0.9403504160874402,0.9610013664483263
10000,50,42,0.026926322374492884,0.9689611851953915,0.975242162464506
10000,50,43,0.025739064905792475,0.973360553490531,0.9778284823170091
10000,50,44,0.026171206030994654,0.9782165358221745,0.9808660750333181
10000,50,45,0.023271107114851475,0.9674900766284527,0.9744077719767141
10000,50,46,0.022485585883259773,0.9966625585301646,0.9955754507180977
10000,50,47,0.025213700719177723,0.9948422768178328,0.9937080737933782
