"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
5000,200,19,7.13699999999972,1,1
5000,200,20,6.74200000000019,1,1
5000,200,21,6.88300000000072,1,1
5000,200,22,6.65599999999995,1,1
5000,200,23,6.92600000000039,1,1
5000,200,24,6.69000000000051,1,1
5000,200,25,6.82999999999993,1,1
5000,200,26,6.65700000000015,1,1
5000,200,27,6.91200000000026,1,1
5000,200,28,6.66799999999967,1,1
5000,200,29,6.80600000000049,1,1
5000,200,30,6.22600000000057,1,1
5000,200,31,5.83700000000044,1,1
5000,200,32,6.17200000000048,1,1
5000,200,33,6.55400000000009,1,1
5000,200,34,6.26300000000083,1,1
5000,200,35,6.54200000000037,1,1
5000,200,36,6.27000000000044,1,1
5000,200,37,6.67900000000009,1,1
5000,200,38,6.28700000000026,1,1
5000,200,39,6.53899999999976,1,1
5000,200,40,6.30500000000029,1,1
5000,200,41,6.55099999999948,1,1
5000,200,42,6.27100000000064,1,1
5000,200,43,6.55199999999968,1,1
5000,200,44,6.29199999999946,1,1
5000,200,45,6.57899999999972,1,1
5000,200,46,6.29800000000068,1,1
5000,200,47,6.55299999999988,1,1
5000,200,48,6.36399999999958,1,1
5000,200,49,6.54200000000037,1,1
5000,200,50,6.30699999999979,1,1
5000,200,51,6.55199999999968,1,1
5000,200,52,6.28499999999985,1,1
5000,200,53,6.60100000000057,1,1
5000,200,54,6.28400000000056,1,1
5000,200,55,6.5019999999995,1,1
5000,200,56,6.33199999999943,1,1
5000,200,57,6.51699999999983,1,1
5000,200,58,6.29799999999977,1,1
5000,200,59,6.51199999999972,1,1
5000,200,60,6.3090000000002,1,1
5000,200,61,6.54100000000017,1,1
5000,200,62,6.29500000000007,1,1
5000,200,63,6.51699999999983,1,1
5000,200,64,6.27099999999973,1,1
5000,200,65,6.68100000000049,1,1
5000,200,66,6.29299999999967,1,1
5000,200,67,6.49099999999999,1,1
5000,200,68,6.3100000000004,1,1
5000,200,69,6.54200000000037,1,1
5000,200,70,6.28600000000006,1,1
5000,200,71,6.50700000000052,1,1
5000,200,72,6.27000000000044,1,1
5000,200,73,6.6230000000005,1,1
5000,200,74,6.23999999999978,1,1
5000,200,75,6.50900000000001,1,1
5000,200,76,6.20600000000013,1,1
5000,200,77,6.4989999999998,1,1
5000,200,78,6.16600000000017,1,1
5000,200,79,6.5630000000001,1,1
5000,200,80,6.17399999999998,1,1
5000,200,81,6.4350000000004,1,1
5000,200,82,6.20100000000002,1,1
5000,200,83,6.43000000000029,1,1
5000,200,84,5.9389999999994,1,1
5000,200,85,5.83100000000013,1,1
5000,200,86,5.55500000000029,1,1
5000,200,87,5.83899999999994,1,1
5000,200,88,5.94900000000052,1,1
5000,200,89,6.83299999999963,1,1
5000,200,90,6.6269999999995,1,1
5000,200,91,6.83799999999974,1,1
5000,200,92,6.58399999999983,1,1
5000,200,93,6.89800000000014,1,1
5000,200,94,6.59699999999975,1,1
5000,200,95,6.80599999999959,1,1
5000,200,96,6.56800000000021,1,1
5000,200,97,6.8149999999996,1,1
5000,200,98,6.59000000000015,1,1
5000,200,99,6.80000000000018,1,1
5000,200,100,6.59699999999975,1,1
10000,50,1,10.2520000000004,1,1
10000,50,2,10.6679999999997,1,1
10000,50,3,10.2609999999995,1,1
10000,50,4,10.4810000000007,1,1
10000,50,5,10.2280000000001,1,1
10000,50,6,10.076,1,1
10000,50,7,10.3090000000002,1,1
10000,50,8,10.1019999999999,1,1
10000,50,9,10.1629999999996,1,1
10000,50,10,10.0620000000008,1,1
10000,50,11,10.2939999999999,1,1
10000,50,12,10.0700000000006,1,1
10000,50,13,10.2799999999997,1,1
10000,50,14,10.098,1,1
10000,50,15,10.2700000000004,1,1
10000,50,16,10.0709999999999,1,1
10000,50,17,10.2960000000003,1,1
10000,50,18,10.0619999999999,1,1
10000,50,19,10.1540000000005,1,1
10000,50,20,10.058,1,1
10000,50,21,10.2130000000006,1,1
10000,50,22,10.0810000000001,1,1
10000,50,23,10.3040000000001,1,1
10000,50,24,10.0910000000003,1,1
10000,50,25,10.2400000000007,1,1
10000,50,26,10.1050000000005,1,1
10000,50,27,10.2429999999995,1,1
10000,50,28,10.0950000000003,1,1
10000,50,29,10.2399999999998,1,1
10000,50,30,10.0469999999996,1,1
10000,50,31,10.2039999999997,1,1
10000,50,32,10.0769999999993,1,1
10000,50,33,10.277,1,1
10000,50,34,10.1370000000006,1,1
10000,50,35,10.2739999999994,1,1
10000,50,36,10.1509999999998,1,1
10000,50,37,10.2640000000001,1,1
10000,50,38,10.1229999999996,1,1
10000,50,39,10.335,1,1
10000,50,40,10.1580000000004,1,1
10000,50,41,10.3500000000004,1,1
10000,50,42,10.1109999999999,1,1
10000,50,43,10.2480000000005,1,1
10000,50,44,10.1509999999998,1,1
10000,50,45,10.2699999999995,1,1
10000,50,46,10.1300000000001,1,1
10000,50,47,10.2749999999996,1,1
10000,50,48,10.1489999999994,1,1
10000,50,49,10.2519999999995,1,1
10000,50,50,10.1410000000005,1,1
