"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
1000,50,54,0.068000000000211,1,1
1000,50,55,0.0659999999998035,1,1
1000,50,56,0.0690000000004147,1,1
1000,50,57,0.0689999999995052,1,1
1000,50,58,0.0689999999995052,1,1
1000,50,59,0.0709999999999127,1,1
1000,50,60,0.211999999999534,1,1
1000,50,61,0.0789999999997235,1,1
1000,50,62,0.069999999999709,1,1
1000,50,63,0.0659999999998035,1,1
1000,50,64,0.0689999999995052,1,1
1000,50,65,0.0670000000000073,1,1
1000,50,66,0.0659999999998035,1,1
1000,50,67,0.0709999999999127,1,1
1000,50,68,0.0689999999995052,1,1
1000,50,69,0.0709999999999127,1,1
1000,50,70,0.0690000000004147,1,1
1000,50,71,0.068000000000211,1,1
1000,50,72,0.207999999999629,1,1
1000,50,73,0.0709999999999127,1,1
1000,50,74,0.0670000000000073,1,1
1000,50,75,0.068000000000211,1,1
1000,50,76,0.068000000000211,1,1
1000,50,77,0.0650000000005093,1,1
1000,50,78,0.0659999999998035,1,1
1000,50,79,0.066000000000713,1,1
1000,50,80,0.0659999999998035,1,1
1000,50,81,0.0659999999998035,1,1
1000,50,82,0.0679999999993015,1,1
1000,50,83,0.0689999999995052,1,1
1000,50,84,0.203000000000429,1,1
1000,50,85,0.0670000000000073,1,1
1000,50,86,0.0650000000005093,1,1
1000,50,87,0.0690000000004147,1,1
1000,50,88,0.0659999999998035,1,1
1000,50,89,0.0670000000000073,1,1
1000,50,90,0.0739999999996144,1,1
1000,50,91,0.0640000000003056,1,1
1000,50,92,0.0630000000001019,1,1
1000,50,93,0.0670000000000073,1,1
1000,50,94,0.0659999999998035,1,1
1000,50,95,0.0640000000003056,1,1
1000,50,96,0.199000000000524,1,1
1000,50,97,0.0609999999996944,1,1
1000,50,98,0.0610000000006039,1,1
1000,50,99,0.0769999999993161,1,1
1000,50,100,0.0630000000001019,1,1
5000,50,1,1.9389999999994,1,1
5000,50,2,1.94599999999991,1,1
5000,50,3,2.23000000000047,1,1
5000,50,4,1.9320000000007,1,1
5000,50,5,1.98800000000028,1,1
5000,50,6,1.9350000000004,1,1
5000,50,7,2.02800000000025,1,1
5000,50,8,2.05199999999968,1,1
5000,50,9,1.98199999999997,1,1
5000,50,10,2.02499999999964,1,1
5000,50,11,1.97400000000016,1,1
5000,50,12,2.26100000000042,1,1
5000,50,13,2.04799999999977,1,1
5000,50,14,2.04699999999957,1,1
5000,50,15,2.07200000000012,1,1
5000,50,16,2.05499999999938,1,1
5000,50,17,2.05600000000049,1,1
5000,50,18,2.0600000000004,1,1
5000,50,19,2.07699999999932,1,1
5000,50,20,2.41200000000026,1,1
5000,50,21,2.03099999999995,1,1
5000,50,22,2.06600000000071,1,1
5000,50,23,2.3179999999993,1,1
5000,50,24,2.10099999999966,1,1
5000,50,25,2.05599999999959,1,1
5000,50,26,2.15299999999934,1,1
5000,50,27,2.24200000000019,1,1
5000,50,28,2.04300000000057,1,1
5000,50,29,2.0610000000006,1,1
5000,50,30,2.08800000000065,1,1
5000,50,31,2.08399999999983,1,1
5000,50,32,2.04999999999927,1,1
5000,50,33,2.13299999999981,1,1
5000,50,34,2.2519999999995,1,1
5000,50,35,2.03999999999996,1,1
5000,50,36,2.07100000000082,1,1
5000,50,37,2.07099999999991,1,1
5000,50,38,2.0590000000002,1,1
5000,50,39,2.0590000000002,1,1
5000,50,40,2.13799999999992,1,1
5000,50,41,2.23599999999988,1,1
5000,50,42,2.03200000000015,1,1
5000,50,43,2.04799999999977,1,1
5000,50,44,2.0600000000004,1,1
5000,50,45,2.0570000000007,1,1
5000,50,46,2.05100000000039,1,1
5000,50,47,2.34799999999996,1,1
5000,50,48,2.03200000000015,1,1
5000,50,49,2.23099999999977,1,1
5000,50,50,2.04399999999987,1,1
5000,50,51,2.23800000000028,1,1
5000,50,52,2.02499999999964,1,1
5000,50,53,2.24199999999928,1,1
5000,50,54,2.11400000000049,1,1
5000,50,55,2.23700000000008,1,1
5000,50,56,2.03600000000006,1,1
5000,50,57,2.23000000000047,1,1
5000,50,58,2.0630000000001,1,1
5000,50,59,2.24200000000019,1,1
5000,50,60,2.03000000000065,1,1
5000,50,61,2.30999999999949,1,1
5000,50,62,2.03199999999924,1,1
5000,50,63,2.2489999999998,1,1
5000,50,64,2.04399999999987,1,1
5000,50,65,2.23599999999988,1,1
5000,50,66,2.03500000000076,1,1
5000,50,67,2.22500000000036,1,1
5000,50,68,2.11099999999988,1,1
5000,50,69,2.22500000000036,1,1
5000,50,70,2.05000000000018,1,1
5000,50,71,2.22699999999986,1,1
5000,50,72,2.03999999999996,1,1
5000,50,73,2.23700000000008,1,1
5000,50,74,2.03099999999995,1,1
5000,50,75,2.33499999999913,1,1
5000,50,76,2.03999999999996,1,1
5000,50,77,2.22299999999996,1,1
5000,50,78,2.04600000000028,1,1
5000,50,79,2.23800000000028,1,1
5000,50,80,2.04099999999926,1,1
5000,50,81,2.22100000000046,1,1
5000,50,82,2.14499999999953,1,1
5000,50,83,2.23899999999958,1,1
5000,50,84,2.02500000000055,1,1
5000,50,85,2.23400000000038,1,1
5000,50,86,2.02999999999975,1,1
5000,50,87,2.25700000000052,1,1
5000,50,88,2.04100000000017,1,1
5000,50,89,2.28900000000067,1,1
5000,50,90,2.04399999999987,1,1
