n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
1000,50,55,0.0012557506561279297,1.0,1.0
1000,50,56,0.0015642642974853516,0.7481758247853174,0.8794564419875556
1000,50,57,0.0011839866638183594,0.7668125788522874,0.8911734790984392
1000,50,58,0.0012426376342773438,1.0,1.0
1000,50,59,0.0015485286712646484,0.7182683131067041,0.8650270742658025
1000,50,60,0.0011715888977050781,1.0,1.0
1000,50,61,0.001558065414428711,0.723691343022577,0.867384715150544
1000,50,62,0.001178741455078125,1.0,1.0
1000,50,63,0.001180410385131836,1.0,1.0
1000,50,64,0.0015513896942138672,0.7262052111292465,0.8685103765276976
1000,50,65,0.0018551349639892578,0.7365063664369679,0.8733691775340542
1000,50,66,0.0014050006866455078,0.7351599460429147,0.8727096420721546
1000,50,67,0.0015590190887451172,0.7198490487206457,0.8657047203168645
1000,50,68,0.0012488365173339844,0.7819253438113949,0.9057460992755191
1000,50,69,0.0019309520721435547,0.40994437693963215,0.6875092348522941
1000,50,70,0.001192331314086914,0.7819253438113949,0.9057460992755191
1000,50,71,0.0012691020965576172,1.0,1.0
1000,50,72,0.0017933845520019531,0.7182221697019923,0.865007407360227
1000,50,73,0.0012583732604980469,1.0,1.0
1000,50,74,0.0014774799346923828,0.41037345174355255,0.6880608576325997
1000,50,75,0.0011622905731201172,0.7819253438113949,0.9057460992755191
1000,50,76,0.0019314289093017578,0.718821863149719,0.865263506699057
1000,50,77,0.001542806625366211,0.37084658480378524,0.6732496773043803
1000,50,78,0.0011758804321289062,0.7819253438113949,0.9057460992755191
1000,50,79,0.0011725425720214844,0.7819253438113949,0.9057460992755191
1000,50,80,0.001787424087524414,0.718189208785996,0.8649933629295311
1000,50,81,0.0012507438659667969,1.0,1.0
1000,50,82,0.0016951560974121094,0.7229569012909457,0.8670598840180985
1000,50,83,0.0014851093292236328,0.7584537636224157,0.8855208301050153
1000,50,84,0.0019443035125732422,0.7297228129758184,0.8701231002701943
1000,50,85,0.001186370849609375,1.0,1.0
1000,50,86,0.0014111995697021484,0.7262052111292465,0.8685103765276977
1000,50,87,0.001257181167602539,1.0,1.0
1000,50,88,0.0011868476867675781,1.0,1.0
1000,50,89,0.0020754337310791016,0.7184858167984038,0.8651198637073776
1000,50,90,0.0016450881958007812,0.7194541058745382,0.8655346935201553
1000,50,91,0.0012483596801757812,1.0,1.0
1000,50,92,0.0014832019805908203,0.7184001393363726,0.8650832956938429
1000,50,93,0.0011718273162841797,0.7806972856071891,0.9038117108824201
1000,50,94,0.001474618911743164,0.7668125788522874,0.8911734790984392
1000,50,95,0.0011756420135498047,1.0,1.0
1000,50,96,0.001861572265625,0.7226091589535462,0.8669067053432356
1000,50,97,0.0017046928405761719,0.7196450149684077,0.865616821491846
1000,50,98,0.0016961097717285156,0.7358269183081295,0.8730353640975884
1000,50,99,0.0014736652374267578,0.7205398124569741,0.8660032680101749
1000,50,100,0.0017697811126708984,0.7371982635443565,0.8737112153773878
5000,100,1,0.003954887390136719,0.7214865472268026,0.8660917702709274
5000,100,2,0.0015676021575927734,0.7824724772638266,0.9057460992755193
5000,100,3,0.005262613296508789,0.7189183217128466,0.8649839266437006
5000,100,4,0.0017046928405761719,0.7822267575404412,0.9052594201943566
5000,100,5,0.001596212387084961,0.7824724772638266,0.9057460992755193
5000,100,6,0.0028955936431884766,0.7210405799839273,0.8658979193950157
5000,100,7,0.0035314559936523438,0.7189151679606997,0.8649825787059576
5000,100,8,0.0037560462951660156,0.7209936379650004,0.8658775514194532
5000,100,9,0.0018138885498046875,1.0,1.0
5000,100,10,0.0018317699432373047,0.7824724772638266,0.9057460992755193
5000,100,11,0.0017313957214355469,1.0,1.0
5000,100,12,0.004857540130615234,0.7192935452785881,0.8651445156421841
5000,100,13,0.0015587806701660156,1.0,1.0
5000,100,14,0.005925893783569336,0.40480143217058956,0.6839665757837482
5000,100,15,0.0015349388122558594,1.0,1.0
5000,100,16,0.004354953765869141,0.4245462314152235,0.704339361980563
5000,100,17,0.0037772655487060547,0.3637335535676801,0.6700610410618286
5000,100,18,0.004447221755981445,0.7189459166082932,0.8649957221983463
5000,100,19,0.0016019344329833984,0.7824724772638266,0.9057460992755193
5000,100,20,0.004269838333129883,0.7189585311571005,0.8650011151092903
5000,100,21,0.0048296451568603516,0.7194944984130391,0.8652306964372338
5000,100,22,0.001651763916015625,1.0,1.0
5000,100,23,0.0034737586975097656,0.7194700710318105,0.8652202139133798
5000,100,24,0.0014071464538574219,1.0,1.0
5000,100,25,0.0029976367950439453,0.40665318187968097,0.6851139703213238
5000,100,26,0.0015435218811035156,1.0,1.0
5000,100,27,0.0015454292297363281,1.0,1.0
5000,100,28,0.0029387474060058594,0.7217525619421024,0.8662077008996113
5000,100,29,0.004242420196533203,0.40458029856166555,0.683829647960211
5000,100,30,0.0032198429107666016,0.7190531350627193,0.8650415750998599
5000,100,31,0.0026178359985351562,0.7205529543566722,0.8656866778581572
5000,100,32,0.0033719539642333984,0.7189309366192589,0.8649893186523828
5000,100,33,0.0045282840728759766,0.7201286077203433,0.8655034535732892
5000,100,34,0.003960132598876953,0.7189403976917852,0.8649933629295313
5000,100,35,0.0037903785705566406,0.7230776190447851,0.8667885581061956
5000,100,36,0.0036873817443847656,0.7199238474097546,0.8654152420465129
5000,100,37,0.002431154251098633,0.7206369094885137,0.8657229944778068
5000,100,38,0.0015254020690917969,1.0,1.0
5000,100,39,0.0036988258361816406,0.7213331953266929,0.866025040969948
5000,100,40,0.0015439987182617188,0.7824724772638266,0.9057460992755193
5000,100,41,0.0015528202056884766,1.0,1.0
5000,100,42,0.006237506866455078,0.40498519232561525,0.6840697215552108
5000,100,43,0.0015716552734375,0.7824724772638266,0.9057460992755194
5000,100,44,0.0038306713104248047,0.7189585311571005,0.8650011151092903
5000,100,45,0.0015785694122314453,1.0,1.0
5000,100,46,0.004721403121948242,0.7192935452785881,0.8651445156421841
5000,100,47,0.002985239028930664,0.40676693983054296,0.685108841047813
5000,100,48,0.0036232471466064453,0.722566664833994,0.8665639006771357
5000,100,49,0.0016911029815673828,0.7822267575404412,0.9052594201943568
5000,100,50,0.0037081241607666016,0.7190089877176459,0.8650226908801242
5000,100,51,0.004029750823974609,0.7189732479240993,0.8650074073602272
5000,100,52,0.0032787322998046875,0.7245767329825722,0.8674526610296077
5000,100,53,0.0015568733215332031,1.0,1.0
5000,100,54,0.0015468597412109375,0.7824724772638266,0.9057460992755193
5000,100,55,0.001631021499633789,0.7822267575404412,0.9052594201943568
5000,100,56,0.004286527633666992,0.5551564486342307,0.7531121894234883
5000,100,57,0.0015325546264648438,1.0,1.0
5000,100,58,0.0017147064208984375,1.0,1.0
5000,100,59,0.003580808639526367,0.719150620023633,0.8650832956938431
5000,100,60,0.0015311241149902344,1.0,1.0
