"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
1000,50,1,0.152999999999963,0.971118066698366,0.95418471429094
1000,50,2,0.112000000000023,0.997511329814388,0.993088953020143
1000,50,3,0.0960000000000036,0.997511329814388,0.993088953020143
1000,50,4,0.104000000000042,0.974055230431502,0.957539072466968
1000,50,5,0.144000000000005,0.998750311171267,0.996103433944846
1000,50,6,0.391999999999996,0.996283107998827,0.990414545406496
1000,50,7,0.107000000000028,0.990305190782653,0.97955673593825
1000,50,8,0.107000000000028,0.975057878887486,0.958717236180621
1000,50,9,0.105999999999995,0.988990679200316,0.975771441492394
1000,50,10,0.0950000000000273,1,1
1000,50,11,0.101999999999975,0.971118066698366,0.95418471429094
1000,50,12,0.0999999999999659,1,1
1000,50,13,0.110000000000014,0.966461292189563,0.949131776494818
1000,50,14,0.0939999999999941,1,1
1000,50,15,0.0929999999999609,0.995065697459748,0.987963614382587
1000,50,16,0.102000000000032,0.991478845730337,0.981495761107173
1000,50,17,0.100999999999999,0.934813974196788,0.92071666740705
1000,50,18,0.0999999999999659,0.998750311171267,0.996103433944846
1000,50,19,0.101999999999975,0.993859149592856,0.985680368867815
1000,50,20,0.110000000000014,0.979185266143617,0.96376674241709
1000,50,21,0.0999999999999659,1,1
1000,50,22,0.100999999999999,1,1
1000,50,23,0.0989999999999895,1,1
1000,50,24,0.100000000000023,1,1
1000,50,25,0.103999999999985,1,1
1000,50,26,0.104000000000042,0.948402444772186,0.93188831844278
1000,50,27,0.108000000000004,0.991478845730337,0.981495761107173
1000,50,28,0.0980000000000132,1,1
1000,50,29,0.115000000000009,1,1
1000,50,30,0.0880000000000223,0.998750311171267,0.996103433944846
1000,50,31,0.103999999999985,0.980246085990473,0.965121820079816
1000,50,32,0.105999999999995,0.935762225954155,0.921456495464403
1000,50,33,0.103999999999985,0.997511329814388,0.993088953020143
1000,50,34,0.10899999999998,0.992663515449257,0.983531741327057
1000,50,35,0.0889999999999986,1,1
1000,50,36,0.102000000000032,0.955047327388372,0.937862251622804
1000,50,37,0.111000000000047,0.998750311171267,0.996103433944846
1000,50,38,0.100000000000023,0.991478845730337,0.981495761107173
1000,50,39,0.0950000000000273,0.998750311171267,0.996103433944846
1000,50,40,0.0989999999999895,0.950261564143121,0.933521980084051
1000,50,41,0.0889999999999986,0.936310382065312,0.921886681361543
1000,50,42,0.113,0.973064349951835,0.956391728572015
1000,50,43,0.0989999999999895,0.934793643116525,0.920700864834997
1000,50,44,0.0889999999999986,0.997511329814388,0.993088953020143
1000,50,45,0.0919999999999845,0.941850299893413,0.924711437663353
1000,50,46,0.11099999999999,0.993859149592856,0.985680368867815
1000,50,47,0.0989999999999895,0.997511329814388,0.993088953020143
1000,50,48,0.187000000000012,0.997511329814388,0.993088953020143
1000,50,49,0.101999999999975,0.998750311171267,0.996103433944846
1000,50,50,0.106999999999971,0.975057878887486,0.958717236180621
1000,50,51,0.0960000000000036,0.981318403449961,0.966518046271855
1000,50,52,0.100000000000023,0.992663515449257,0.983531741327057
1000,50,53,0.106999999999971,0.972085281003381,0.955273983539043
1000,50,54,0.0939999999999941,0.971118066698366,0.95418471429094
1000,50,55,0.100000000000023,1,1
1000,50,56,0.0989999999999895,0.978135990021864,0.96245061714081
1000,50,57,0.10899999999998,0.997511329814388,0.993088953020143
1000,50,58,0.103000000000009,0.978135990021864,0.96245061714081
1000,50,59,0.0970000000000368,0.993859149592856,0.985680368867815
1000,50,60,0.102999999999952,0.969219372226651,0.952087535235008
1000,50,61,0.103000000000009,0.998750311171267,0.996103433944846
1000,50,62,0.103000000000009,0.975057878887486,0.958717236180621
1000,50,63,0.10899999999998,0.937229960510071,0.922612552359857
1000,50,64,0.089999999999975,0.998750311171267,0.996103433944846
1000,50,65,0.0910000000000082,0.997511329814388,0.993088953020143
1000,50,66,0.0869999999999891,0.992663515449257,0.983531741327057
1000,50,67,0.101999999999975,0.922251634068599,0.939739576719387
1000,50,68,0.113,0.996283107998827,0.990414545406496
1000,50,69,0.0910000000000082,1,1
