"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
5000,100,39,2.29399999999998,0.728355668945651,0.827729376770642
5000,100,40,2.279,0.722566664833994,0.827729376770642
5000,100,41,2.28000000000003,0.719446168377073,0.827729376770643
5000,100,42,2.26599999999996,0.764618243113916,0.827729376770643
5000,100,43,2.21499999999997,0.724576732982572,0.827729376770642
5000,100,44,2.31599999999997,0.738165829107753,0.827729376770643
5000,100,45,2.59800000000001,0.731551714805271,0.827729376770643
5000,100,46,2.08100000000002,0.749176006482504,0.827729376770642
5000,100,47,2.209,0.719091762347196,0.827729376770642
5000,100,48,2.37599999999998,0.72595717383415,0.827729376770644
5000,100,49,2.13800000000003,0.761496682168725,0.827729376770643
5000,100,50,2.15699999999998,0.734945092229439,0.827729376770644
5000,100,51,2.33300000000003,0.744647089727423,0.827729376770644
5000,100,52,2.17099999999999,0.719019236386925,0.827729376770642
5000,100,53,2.22399999999999,0.721698316574158,0.827729376770643
5000,100,54,2.423,0.44054798719242,0.59043628330841
5000,100,55,2.113,0.722754377500992,0.827729376770643
5000,100,56,2.178,0.720552954356672,0.827729376770642
5000,100,57,2.27300000000002,0.740471534672176,0.827729376770643
5000,100,58,2.17000000000002,0.782226757540441,0.827729376770642
5000,100,59,2.18600000000004,0.781004586047819,0.827729376770642
5000,100,60,2.26100000000002,0.718973247924099,0.827729376770643
5000,100,61,2.238,0.777166060501205,0.827729376770643
5000,100,62,2.18399999999997,0.729896545063876,0.827729376770642
5000,100,63,2.38,0.719446168377073,0.827729376770643
5000,100,64,2.12400000000002,0.719166647613589,0.827729376770643
5000,100,65,2.435,0.762732975658658,0.827729376770643
5000,100,66,2.39600000000002,0.724051665851816,0.827729376770644
5000,100,67,2.24000000000001,0.729370192284031,0.827729376770642
5000,100,68,2.09899999999999,0.744970507724946,0.827729376770642
5000,100,69,2.21600000000001,0.722505133264485,0.827729376770644
5000,100,70,2.178,0.781981465813163,0.827729376770642
5000,100,71,2.19099999999997,0.744970507724946,0.827729376770642
5000,100,72,2.27599999999995,0.731666108944355,0.827729376770642
5000,100,73,2.18299999999999,0.781492167784437,0.827729376770644
5000,100,74,2.11599999999999,0.718920687020252,0.827729376770644
5000,100,75,2.35300000000001,0.735723389604874,0.827729376770642
5000,100,76,2.24799999999999,0.773439005381771,0.827729376770643
5000,100,77,2.16800000000001,0.723482631486817,0.827729376770642
5000,100,78,2.35700000000003,0.746616612651822,0.827729376770642
5000,100,79,2.137,0.7189151679607,0.827729376770642
5000,100,80,2.17200000000003,0.754428142455336,0.827729376770642
5000,100,81,2.52600000000001,0.723763006267789,0.827729376770644
5000,100,82,2.15999999999997,0.765254852079738,0.827729376770642
5000,100,83,2.20399999999995,0.719120140599805,0.827729376770642
5000,100,84,2.27699999999999,0.762732975658658,0.827729376770643
5000,100,85,2.15100000000001,0.733935368516274,0.827729376770642
5000,100,86,2.10399999999998,0.719236009878191,0.827729376770643
5000,100,87,2.35199999999998,0.733935368516274,0.827729376770642
5000,100,88,2.22800000000001,0.71959745439944,0.827729376770644
5000,100,89,2.214,0.721918423924044,0.827729376770642
5000,100,90,2.34500000000003,0.72578704213952,0.827729376770643
5000,100,91,2.27199999999999,0.734436224125875,0.827729376770642
5000,100,92,2.21100000000001,0.730110643259001,0.827729376770642
5000,100,93,2.42099999999999,0.71985978533442,0.827729376770642
5000,100,94,2.20400000000001,0.752389083353771,0.827729376770644
5000,100,95,2.31400000000002,0.72023805805598,0.827729376770644
5000,100,96,2.62,0.733564992641851,0.827729376770642
5000,100,97,2.245,0.732837804428353,0.827729376770644
5000,100,98,2.24900000000008,0.718920687020252,0.827729376770644
5000,100,99,2.29200000000003,0.720636909488514,0.827729376770643
5000,100,100,2.23099999999999,0.719166647613589,0.827729376770643
5000,200,1,7.49699999999996,0.412755927117363,0.590436283308409
5000,200,2,8.24599999999998,0.437805182657138,0.590436283308409
5000,200,3,7.76800000000003,0.423745726593193,0.590436283308409
5000,200,4,7.5920000000001,0.408335147043455,0.590436283308409
5000,200,5,7.42700000000002,0.411670851219413,0.590436283308409
5000,200,6,7.62,0.444684768018332,0.590436283308409
5000,200,7,7.58000000000004,0.412076100579019,0.590436283308409
5000,200,8,7.57299999999998,0.409012642675331,0.59043628330841
5000,200,9,7.72800000000007,0.428472065339175,0.59043628330841
5000,200,10,7.55600000000004,0.417579005650231,0.590436283308409
5000,200,11,7.62200000000007,0.423784823762339,0.590436283308409
5000,200,12,7.59100000000001,0.423985056179092,0.590436283308408
5000,200,13,7.68599999999992,0.442724951101328,0.590436283308409
5000,200,14,7.76999999999998,0.40724217890601,0.59043628330841
5000,200,15,7.48099999999999,0.415184103654071,0.59043628330841
5000,200,16,7.83200000000011,0.42804585572025,0.590436283308409
5000,200,17,7.40200000000004,0.405020098530299,0.590436283308409
5000,200,18,7.41500000000008,0.444079324418349,0.590436283308409
5000,200,19,7.82600000000002,0.411535173365267,0.590436283308409
5000,200,20,7.46299999999997,0.407598235163857,0.590436283308409
5000,200,21,7.88999999999999,0.426700866184964,0.590436283308409
5000,200,22,7.44800000000009,0.415536219532545,0.590436283308409
5000,200,23,7.8420000000001,0.426363176910768,0.590436283308409
5000,200,24,7.37599999999998,0.426656877225509,0.590436283308409
5000,200,25,7.68900000000008,0.438289102984387,0.59043628330841
5000,200,26,8.74700000000007,0.42191139608913,0.590436283308409
5000,200,27,7.73500000000001,0.418496259451444,0.59043628330841
5000,200,28,7.59199999999998,0.466908802573851,0.590436283308409
5000,200,29,7.80000000000007,0.412670218847053,0.590436283308409
5000,200,30,7.61500000000001,0.408717436020324,0.590436283308409
5000,200,31,7.65300000000002,0.413130222482783,0.59043628330841
5000,200,32,7.755,0.432753155069286,0.59043628330841
5000,200,33,7.51100000000008,0.427369760896793,0.59043628330841
5000,200,34,7.54300000000001,0.430054149457245,0.59043628330841
5000,200,35,7.58800000000008,0.41327028047053,0.590436283308409
5000,200,36,7.58900000000006,0.415419500284185,0.590436283308408
5000,200,37,7.77499999999998,0.453475858928503,0.590436283308408
5000,200,38,7.59699999999998,0.408365599584354,0.590436283308409
5000,200,39,7.68100000000004,0.409812356372949,0.59043628330841
5000,200,40,7.59699999999998,0.407060721190405,0.590436283308409
5000,200,41,7.64800000000002,0.416629813959135,0.59043628330841
5000,200,42,7.46699999999998,0.417348616136596,0.590436283308409
5000,200,43,7.71199999999999,0.425728901975091,0.590436283308409
5000,200,44,7.63600000000008,0.420050143037753,0.590436283308409
5000,200,45,7.85600000000011,0.424351579522052,0.59043628330841
5000,200,46,7.52099999999996,0.407680218629364,0.590436283308408
5000,200,47,7.59500000000003,0.422608928791794,0.590436283308409
5000,200,48,7.80399999999997,0.406350094144472,0.59043628330841
5000,200,49,7.61400000000003,0.421034209860134,0.590436283308409
5000,200,50,7.755,0.413000256194378,0.590436283308408
5000,200,51,7.44299999999998,0.406243074098055,0.590436283308409
5000,200,52,7.66300000000001,0.446478097485666,0.59043628330841
5000,200,53,7.67700000000002,0.411458290031569,0.590436283308409
5000,200,54,7.66500000000008,0.406179874241806,0.59043628330841
5000,200,55,7.69499999999994,0.412755686372927,0.59043628330841
5000,200,56,7.57600000000002,0.426843521188368,0.590436283308409
5000,200,57,7.51999999999998,0.411915897530556,0.590436283308409
5000,200,58,7.81599999999992,0.465336672500128,0.59043628330841
5000,200,59,7.45399999999995,0.471088969324074,0.59043628330841
5000,200,60,7.73200000000008,0.415256649497765,0.59043628330841
5000,200,61,7.35200000000009,0.432208149566149,0.59043628330841
5000,200,62,7.76100000000008,0.431056471448541,0.590436283308409
5000,200,63,7.42899999999997,0.417385059661137,0.590436283308409
5000,200,64,7.82799999999997,0.426302286880537,0.590436283308409
5000,200,65,7.44799999999998,0.405505280097016,0.590436283308409
5000,200,66,7.66399999999987,0.422775966696794,0.590436283308409
5000,200,67,7.74499999999989,0.427439384744741,0.590436283308409
5000,200,68,7.56700000000001,0.416677316569605,0.59043628330841
5000,200,69,7.55600000000004,0.409994820271415,0.59043628330841
5000,200,70,7.56099999999992,0.405089907706095,0.590436283308409
5000,200,71,7.83899999999994,0.414279530433978,0.59043628330841
5000,200,72,7.63100000000009,0.404809190459167,0.590436283308409
5000,200,73,7.74599999999987,0.41751188350709,0.59043628330841
5000,200,74,7.6550000000002,0.417417905772983,0.590436283308409
5000,200,75,7.67100000000005,0.437239086910212,0.59043628330841
5000,200,76,7.7199999999998,0.414060727960976,0.59043628330841
5000,200,77,8.21299999999997,0.424499298862267,0.590436283308409
5000,200,78,7.72199999999998,0.421864114318697,0.590436283308409
5000,200,79,7.64400000000001,0.415913192820585,0.590436283308409
5000,200,80,7.5,0.455431603795366,0.590436283308409
5000,200,81,7.44899999999984,0.413760586834988,0.59043628330841
5000,200,82,7.68299999999999,0.421951989958803,0.590436283308409
5000,200,83,7.5920000000001,0.423885421185351,0.59043628330841
5000,200,84,7.69499999999994,0.421743751729341,0.590436283308409
5000,200,85,7.75400000000013,0.475289228813898,0.59043628330841
5000,200,86,7.53099999999995,0.41116034770788,0.59043628330841
5000,200,87,7.65200000000004,0.407826516512919,0.590436283308409
5000,200,88,7.56600000000003,0.438808565473713,0.590436283308409
5000,200,89,7.74600000000009,0.416353395329799,0.590436283308409
5000,200,90,7.69599999999991,0.414282415457249,0.590436283308409
5000,200,91,7.73000000000002,0.421328592791632,0.59043628330841
5000,200,92,7.52600000000007,0.412579447642248,0.590436283308409
5000,200,93,7.68700000000013,0.407032653126741,0.590436283308409
5000,200,94,7.65499999999997,0.413426682035868,0.59043628330841
5000,200,95,7.5,0.420885077353335,0.590436283308409
5000,200,96,7.41099999999983,0.409295697960575,0.590436283308409
5000,200,97,7.55399999999986,0.405879323867138,0.59043628330841
5000,200,98,7.43700000000013,0.421610239229792,0.590436283308409
5000,200,99,7.7940000000001,0.430229324425547,0.59043628330841
5000,200,100,7.45100000000002,0.419931260258447,0.59043628330841
10000,50,1,1.08999999999992,0.731869208101158,0.827729376770643
10000,50,2,0.962999999999965,1,1
10000,50,3,1.13100000000009,0.729985521223942,0.827729376770643
10000,50,4,1.07999999999993,0.739604655274394,0.827729376770642
10000,50,5,0.911000000000058,0.728297562777134,0.827729376770642
10000,50,6,1.00399999999991,0.721501784102402,0.827729376770643
10000,50,7,1.14599999999996,0.719007726293029,0.827729376770643
10000,50,8,0.936999999999898,0.727019842044965,0.827729376770643
10000,50,9,1.01599999999985,0.744521669102855,0.827238032547609
10000,50,10,1.11200000000008,0.723890138993708,0.827729376770643
10000,50,11,0.875,1,1
10000,50,12,0.913999999999987,0.720368562172436,0.827729376770643
10000,50,13,1.10399999999981,0.731984564931185,0.827729376770643
10000,50,14,0.864000000000033,0.720349739374029,0.827729376770642
10000,50,15,0.997000000000071,0.722421758494172,0.827151897232111
10000,50,16,0.923000000000002,0.72800557155253,0.827729376770642
10000,50,17,0.971000000000004,0.720134071013996,0.827729376770642
10000,50,18,0.92899999999986,1,1
10000,50,19,0.917000000000144,1,1
10000,50,20,1.27700000000004,1,1
10000,50,21,0.954999999999927,1,1
10000,50,22,0.885999999999967,1,1
10000,50,23,1.11099999999988,0.731984564931185,0.827729376770643
10000,50,24,0.925999999999931,0.720881621886343,0.827729376770642
10000,50,25,0.942999999999984,0.738815769509752,0.827729376770643
10000,50,26,1.09500000000003,0.730909074209239,0.827729376770642
10000,50,27,0.956000000000131,1,1
10000,50,28,1,0.745378559133924,0.827729376770643
10000,50,29,1.06499999999983,0.720604636032613,0.827729376770642
10000,50,30,0.907999999999902,1,1
10000,50,31,0.919000000000096,0.727388704660384,0.827729376770643
10000,50,32,1.06799999999998,0.71909277273121,0.827729376770643
10000,50,33,0.947000000000116,0.719417457012418,0.827729376770643
10000,50,34,0.912000000000035,0.720794043880298,0.827729376770642
10000,50,35,1.01700000000005,0.732042432585214,0.827729376770643
10000,50,36,0.884999999999991,0.720387515772204,0.827729376770642
10000,50,37,0.883000000000038,0.742060563821342,0.827729376770643
10000,50,38,1.10500000000002,0.764376618076816,0.827729376770643
10000,50,39,0.937000000000126,0.72497918688665,0.827729376770643
10000,50,40,0.954000000000178,1,1
10000,50,41,1.05400000000009,0.720279608501253,0.826244079897686
10000,50,42,1.11999999999989,0.751922959760782,0.827729376770642
10000,50,43,0.878999999999905,1,1
10000,50,44,0.936999999999898,1,1
10000,50,45,1.05200000000013,0.773167089237062,0.827729376770643
10000,50,46,0.9699999999998,0.737282849227807,0.827729376770642
10000,50,47,0.972999999999956,0.721736993664805,0.827729376770643
10000,50,48,1.05499999999984,0.720584244134662,0.827729376770643
10000,50,49,0.929999999999836,0.734334650702065,0.827729376770643
10000,50,50,1.03899999999999,0.719816515995005,0.827729376770643
10000,50,51,0.95900000000006,0.74329926941617,0.827729376770643
10000,50,52,0.929000000000087,0.72497918688665,0.827729376770643
10000,50,53,1.08899999999994,0.76116465998972,0.827729376770643
10000,50,54,0.965999999999894,0.728744162523108,0.827729376770642
10000,50,55,0.923000000000002,0.729511427368241,0.827729376770643
10000,50,56,1.13600000000019,0.719860809328871,0.827729376770642
10000,50,57,0.960000000000036,0.719459996089104,0.827729376770643
10000,50,58,1.19100000000003,0.730964541110474,0.827729376770643
10000,50,59,1.04999999999995,0.719070773013583,0.827729376770642
10000,50,60,0.94399999999996,0.71901711788623,0.827729376770642
10000,50,61,0.969000000000051,0.719952933006222,0.827729376770642
10000,50,62,1.06500000000005,0.719031369291681,0.827729376770643
10000,50,63,0.991999999999962,1,1
10000,50,64,0.932999999999993,0.744810687968605,0.827729376770642
10000,50,65,1.16300000000001,0.726263247774038,0.827729376770642
10000,50,66,0.942000000000007,0.743220936254204,0.827729376770643
10000,50,67,0.993000000000166,0.726748575971424,0.827729376770643
10000,50,68,1.02800000000002,0.719012980342348,0.827729376770643
10000,50,69,0.961999999999989,0.737419728784929,0.827729376770643
10000,50,70,0.940000000000055,1,1
